customer_id,active_subscription_value,failed_subscriptions,is_dc,total_subscription_value,total_committed_value,max_dpd_master,avg_dpd,avg_dpd_recent,n_payments_da,paid_only_first_payments,n_orders_declined_last_month,total_value_last_month,tot_value_cancelled_orders,tot_value_not_cancelled_orders,defaulted_amount,max_delay_for_dc,total_outstanding_amount,revenue_vs_debt,total_revenue_paid,time_before_failed_,outstanding_dc_assets,outstanding_value,amount_percent,has_outstanding_assets,failed_percent,default_percent
256170,44.9,0,False,44.9,538.8,0,12,12,0,0,0.0,0.0,0.0,44.9,0.0,0.0,0.0,-503.9,503.9,2.06,-1.0,-1.0,1.0,0,0.0,-1
254875,0.0,0,False,49.9,49.9,0,29,29,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,0,0.0,-1
348809,230.5,0,False,230.5,1852.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1006.08,1006.08,-1.0,-1.0,-1.0,1.0,0,0.0,-1
567994,0.0,0,False,49.9,49.9,92,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-49.9,49.9,-1.0,-1.0,-1.0,1.02,0,0.0,-1
274166,0.0,1,False,89.9,89.9,326,77,77,0,0,0.0,0.0,0.0,89.9,0.0,0.0,94.9,-244.7,339.6,3.0,-1.0,93.9,0.78,0,0.2,1
473892,0.0,0,False,29.9,89.7,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-89.7,89.7,-1.0,-1.0,-1.0,1.01,0,0.0,-1
297291,44.8,0,False,44.8,537.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-567.45,567.45,-1.0,-1.0,-1.0,1.0,0,0.0,-1
389753,0.0,3,True,79.9,958.8,281,188,188,0,1,0.0,0.0,0.0,79.9,254.7,-3.96,254.7,1279.05,39.95,1.1,1.0,1573.7,0.02,1,0.75,1
251638,0.0,0,False,44.9,134.7,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-89.8,89.8,-1.0,-1.0,-1.0,1.01,0,0.0,-1
409138,0.0,0,False,87.7,1052.4,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-87.7,87.7,-1.0,-1.0,-1.0,1.01,0,0.0,-1
276310,222.4,1,False,257.3,3087.6,5,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,69.9,-971.7,1041.6,-1.0,-1.0,68.9,0.94,0,0.02,-1
54350,0.0,0,False,115.6,115.6,371,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-309.9,309.9,-1.0,-1.0,-1.0,1.0,0,0.0,-1
25190,0.0,0,False,299.7,299.7,611,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-450.32,450.32,-1.0,-1.0,-1.0,1.0,0,0.0,-1
25080,0.0,0,False,194.6,194.6,0,6,0,1,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,-2336.22,2337.22,9.48,0.0,0.0,1.0,0,0.0,-1
71351,0.0,0,True,414.4,4163.7,0,111,32,17,0,1.0,239.7,34.9,737.9,1383.3,5.15,0.0,-7773.38,7773.38,7.71,0.0,0.0,1.0,0,0.0,0
353507,17.9,0,False,17.9,214.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-205.85,205.85,-1.0,-1.0,-1.0,1.0,0,0.0,-1
251313,24.9,0,False,54.8,254.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-510.92,510.92,-1.0,-1.0,-1.0,1.0,0,0.0,-1
24405,0.0,14,True,245.5,696.7,1195,875,0,0,1,1.0,304.4,0.0,304.4,716.6,-2.91,716.6,3087.71,211.64,1.39,5.0,4015.95,0.05,1,0.74,1
236946,39.9,1,False,39.9,478.8,3,35,35,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,54.9,-573.55,628.45,4.26,-1.0,53.9,0.92,0,0.06,-1
156467,132.8,0,False,132.8,1593.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-2859.57,2859.57,-1.0,-1.0,-1.0,1.0,0,0.0,-1
561143,0.0,0,False,9.9,118.8,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,0,0.0,-1
59518,0.0,4,True,89.9,269.7,1022,45,0,0,0,-1.0,-1.0,-1.0,-1.0,77.88,-0.5,347.58,1149.0,0.0,0.0,1.0,1496.58,0.0,1,1.0,1
422602,104.8,0,False,104.8,1257.6,0,4,4,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-778.98,778.98,-1.0,-1.0,-1.0,1.0,0,0.0,-1
79341,364.4,3,False,364.4,4372.8,21,19,19,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,254.8,-6190.1,6444.9,11.71,-1.0,253.8,0.96,0,0.03,-1
126164,24.9,0,False,24.9,149.4,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-151.89,151.89,-1.0,-1.0,-1.0,1.01,0,0.0,-1
385675,34.9,0,False,34.9,209.4,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-345.51,345.51,-1.0,-1.0,-1.0,1.0,0,0.0,-1
388842,45.7,0,False,45.7,548.4,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-345.0,345.0,-1.0,-1.0,-1.0,1.0,0,0.0,-1
551320,24.9,1,False,24.9,298.8,11,3,3,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,24.9,-49.8,74.7,-1.0,-1.0,23.9,0.76,0,0.2,-1
374889,0.0,0,False,54.9,54.9,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-54.9,54.9,-1.0,-1.0,-1.0,1.02,0,0.0,-1
73376,0.0,0,False,718.8,878.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-756.32,756.32,-1.0,-1.0,-1.0,1.0,0,0.0,-1
184451,25.8,0,False,30.7,368.4,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-323.7,323.7,-1.0,-1.0,-1.0,1.0,0,0.0,-1
432170,184.6,0,False,184.6,3643.9,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1215.44,1215.44,-1.0,-1.0,-1.0,1.0,0,0.0,-1
183062,115.7,0,False,195.5,2346.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-2181.03,2181.03,-1.0,-1.0,-1.0,1.0,0,0.0,-1
88949,0.0,0,False,49.9,49.9,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-74.9,74.9,-1.0,-1.0,-1.0,1.01,0,0.0,-1
326215,0.0,0,False,14.9,178.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-171.35,171.35,-1.0,-1.0,-1.0,1.01,0,0.0,-1
21826,0.0,0,False,24.9,24.9,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-261.29,261.29,-1.0,-1.0,-1.0,1.0,0,0.0,-1
209643,30.8,0,False,30.8,369.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-187.88,187.88,-1.0,-1.0,-1.0,1.01,0,0.0,-1
416045,79.9,1,False,79.9,958.8,10,43,43,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,88.9,-651.2,740.1,1.13,-1.0,87.9,0.89,0,0.1,-1
130566,0.0,0,True,19.9,238.8,0,111,109,4,0,0.0,0.0,0.0,19.9,89.6,7.87,0.0,-263.8,263.8,4.13,0.0,0.0,1.0,0,0.0,0
77870,74.4,0,False,87.3,1047.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,6.9,-1760.27,1767.17,27.87,-1.0,5.9,1.0,0,0.0,-1
370083,119.9,0,False,119.9,359.7,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1318.9,1318.9,-1.0,-1.0,-1.0,1.0,0,0.0,-1
26826,0.0,0,True,59.9,59.9,0,149,0,12,0,0.0,0.0,0.0,59.9,389.4,5.91,0.0,-629.0,629.0,4.19,0.0,0.0,1.0,0,0.0,0
50270,0.0,0,False,79.9,79.9,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-67.88,67.88,-1.0,-1.0,-1.0,1.01,0,0.0,-1
254729,0.0,0,False,179.7,2156.4,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-0.0,0,0.0,-1
463556,19.9,0,False,19.9,238.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-141.29,141.29,-1.0,-1.0,-1.0,1.01,0,0.0,-1
229884,19.9,0,False,109.8,109.8,0,5,5,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-383.5,383.5,-1.0,-1.0,-1.0,1.0,0,0.0,-1
37661,59.9,0,False,169.7,508.4,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1058.2,1058.2,-1.0,-1.0,-1.0,1.0,0,0.0,-1
53686,94.8,2,True,254.5,2020.8,22,43,36,4,0,0.0,59.9,0.0,170.7,49.9,0.3,132.72,-2071.35,2870.35,8.06,1.0,931.72,0.75,1,0.04,1
507230,99.9,0,False,99.9,299.7,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-609.39,609.39,-1.0,-1.0,-1.0,1.0,0,0.0,-1
496573,17.9,0,False,17.9,214.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-109.19,109.19,-1.0,-1.0,-1.0,1.01,0,0.0,-1
34287,0.0,0,False,64.9,64.9,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,0,0.0,-1
328382,114.8,0,False,114.8,1377.6,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1347.7,1347.7,-1.0,-1.0,-1.0,1.0,0,0.0,-1
444239,99.9,0,False,199.8,1798.2,0,6,6,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-824.18,824.18,-1.0,-1.0,-1.0,1.0,0,0.0,-1
510820,0.0,0,False,39.9,119.7,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,0,0.0,-1
321284,0.0,3,True,89.9,1078.8,351,240,240,0,1,0.0,0.0,0.0,89.9,284.7,-3.62,284.7,1374.05,44.95,1.06,1.0,1703.7,0.03,1,0.75,1
23770,0.0,0,True,69.9,209.7,0,292,0,7,0,0.0,0.0,0.0,69.9,489.3,10.16,0.0,-982.03,982.03,2.26,0.0,0.0,1.0,0,0.0,0
52201,222.7,0,False,2112.0,6704.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-5367.31,5367.31,-1.0,-1.0,-1.0,1.0,0,0.0,-1
243382,0.0,2,False,135.6,1627.2,112,8,8,0,0,0.0,0.0,0.0,300.3,0.0,0.0,49.8,-503.73,553.53,12.81,-1.0,48.8,0.92,0,0.07,1
444730,0.0,0,True,29.9,179.4,0,157,157,3,0,0.0,0.0,0.0,29.9,104.7,4.04,0.0,-104.7,104.7,1.03,0.0,0.0,1.0,0,0.0,0
258290,0.0,0,False,109.9,329.7,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,0,0.0,-1
168072,29.9,3,False,29.9,358.8,72,37,37,0,0,0.0,0.0,0.0,29.9,0.0,0.0,115.5,-476.8,592.3,1.39,-1.0,114.5,0.84,0,0.14,1
58293,0.0,0,True,234.8,704.4,0,114,0,8,0,0.0,0.0,0.0,514.7,1274.0,5.35,0.0,-4084.01,4084.01,1.03,0.0,0.0,1.0,0,0.0,0
100544,0.0,0,True,24.9,298.8,0,24,22,3,0,0.0,0.0,0.0,24.9,89.7,3.09,0.0,-99.98,602.7,9.03,1.0,502.72,0.55,1,0.0,1
379304,0.0,0,False,79.8,79.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-144.7,144.7,-1.0,-1.0,-1.0,1.01,0,0.0,-1
456524,39.9,0,False,39.9,478.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-239.4,239.4,-1.0,-1.0,-1.0,1.0,0,0.0,-1
379720,39.9,0,False,39.9,478.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-438.9,438.9,-1.0,-1.0,-1.0,1.0,0,0.0,-1
154576,63.94,0,False,63.94,767.28,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1436.17,1436.17,-1.0,-1.0,-1.0,1.0,0,0.0,-1
170613,49.9,0,False,49.9,598.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1097.8,1097.8,-1.0,-1.0,-1.0,1.0,0,0.0,-1
224645,0.0,0,True,8.9,106.8,0,48,48,3,0,0.0,0.0,0.0,8.9,41.7,3.93,0.0,-112.9,112.9,8.42,0.0,0.0,1.0,0,0.0,0
256172,129.8,0,False,129.8,1557.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1275.47,1275.47,-1.0,-1.0,-1.0,1.0,0,0.0,-1
478045,40.7,0,False,53.6,643.2,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-138.43,138.43,-1.0,-1.0,-1.0,1.01,0,0.0,-1
223125,0.0,0,False,39.9,478.8,29,38,38,0,0,0.0,0.0,29.9,39.9,0.0,0.0,4.8,-449.3,454.1,1.06,-1.0,3.8,0.99,0,0.0,-1
238611,129.8,0,False,129.8,1557.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-908.3,908.3,-1.0,-1.0,-1.0,1.0,0,0.0,-1
263770,52.7,0,False,82.6,991.2,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-653.08,653.08,-1.0,-1.0,-1.0,1.0,0,0.0,-1
395404,46.5,0,False,46.5,558.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-430.92,430.92,-1.0,-1.0,-1.0,1.0,0,0.0,-1
87969,82.7,0,False,112.6,826.2,0,14,14,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-859.04,859.04,4.55,-1.0,-1.0,1.0,0,0.0,-1
102394,29.9,0,False,29.9,358.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-687.7,687.7,-1.0,-1.0,-1.0,1.0,0,0.0,-1
141571,17.9,0,False,57.8,254.7,645,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-364.32,364.32,-1.0,-1.0,-1.0,1.0,0,0.0,-1
506589,0.0,0,False,79.9,239.7,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-167.79,167.79,-1.0,-1.0,-1.0,1.01,0,0.0,-1
266114,0.0,0,False,49.9,598.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-598.8,598.8,-1.0,-1.0,-1.0,1.0,0,0.0,-1
193063,0.0,0,False,119.8,159.6,0,2,2,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-127.07,127.07,-1.0,-1.0,-1.0,1.01,0,0.0,-1
418679,0.0,0,False,14.9,89.4,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-119.2,119.2,-1.0,-1.0,-1.0,1.01,0,0.0,-1
206917,0.0,0,False,79.9,479.4,0,39,39,0,0,0.0,0.0,0.0,79.9,0.0,0.0,0.0,-334.6,334.6,5.13,-1.0,-1.0,1.0,0,0.0,-1
403516,12.9,0,False,12.9,154.8,0,3,3,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-129.0,129.0,-1.0,-1.0,-1.0,1.01,0,0.0,-1
412677,44.9,1,False,44.9,538.8,26,35,35,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,51.64,-295.41,347.05,1.06,-1.0,50.64,0.87,0,0.11,-1
58271,0.0,0,True,189.7,1018.2,0,80,76,9,0,0.0,0.0,0.0,1293.7,699.1,8.94,0.0,-2699.51,2914.16,7.0,2.0,214.65,0.93,1,0.0,1
118503,0.0,4,True,49.9,598.8,591,436,436,0,1,0.0,0.0,49.9,189.7,209.6,-4.51,209.6,1049.1,49.9,1.16,1.0,1308.6,0.04,1,0.8,1
206655,0.0,1,False,99.9,599.4,346,62,62,0,0,0.0,0.0,0.0,199.8,0.0,0.0,99.9,-404.6,504.5,8.03,-1.0,98.9,0.84,0,0.11,1
150454,69.9,0,False,69.9,838.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1537.8,1537.8,-1.0,-1.0,-1.0,1.0,0,0.0,-1
556600,264.2,24,False,264.2,3170.4,85,30,30,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,912.6,552.66,359.94,2.03,-1.0,911.6,0.28,0,0.62,1
259262,22.9,0,False,22.9,68.7,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-352.47,352.47,-1.0,-1.0,-1.0,1.0,0,0.0,-1
101067,0.0,2,False,109.8,1048.5,390,47,47,0,0,0.0,0.0,0.0,132.6,0.0,0.0,69.8,-358.8,428.6,14.13,-1.0,68.8,0.86,0,0.12,1
230017,0.0,2,True,39.9,478.8,323,70,70,0,0,0.0,0.0,0.0,487.3,94.8,-2.62,94.8,699.5,199.5,7.29,1.0,993.8,0.17,1,0.22,1
174750,0.0,0,False,262.3,352.1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-106.76,106.76,-1.0,-1.0,-1.0,1.01,0,0.0,-1
368154,0.0,0,False,22.9,274.8,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,0,0.0,-1
232147,0.0,0,False,29.9,358.8,82,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-418.6,418.6,-1.0,-1.0,-1.0,1.0,0,0.0,-1
234305,0.0,0,True,26.8,321.6,0,230,230,3,0,0.0,0.0,0.0,26.8,54.7,8.32,0.0,-69.6,69.6,1.42,0.0,0.0,1.0,0,0.0,0
185473,0.0,0,False,54.9,658.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-663.7,663.7,-1.0,-1.0,-1.0,1.0,0,0.0,-1
567668,17.9,0,False,17.9,214.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-80.55,80.55,-1.0,-1.0,-1.0,1.01,0,0.0,-1
492832,74.7,0,False,74.7,896.4,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-522.9,522.9,-1.0,-1.0,-1.0,1.0,0,0.0,-1
18955,8.9,1,True,23.8,121.7,14,35,16,1,0,0.0,0.0,0.0,14.9,14.9,7.84,9.9,-465.7,475.6,3.29,0.0,9.9,0.98,0,0.03,0
29707,39.9,0,False,99.8,179.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1409.97,1409.97,-1.0,-1.0,-1.0,1.0,0,0.0,-1
301159,0.0,0,False,49.9,49.9,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-22.47,22.47,-1.0,-1.0,-1.0,1.05,0,0.0,-1
53905,0.0,0,True,29.9,29.9,0,293,0,6,0,0.0,0.0,0.0,29.9,214.4,9.1,0.0,-244.3,244.3,1.1,0.0,0.0,1.0,0,0.0,0
242500,0.0,0,False,89.9,89.9,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-89.9,89.9,-1.0,-1.0,-1.0,1.01,0,0.0,-1
219641,0.0,0,False,22.8,273.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-178.8,178.8,-1.0,-1.0,-1.0,1.01,0,0.0,-1
398431,27.9,0,False,55.8,669.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-306.9,306.9,-1.0,-1.0,-1.0,1.0,0,0.0,-1
381831,65.7,0,False,110.5,1326.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-334.88,334.88,-1.0,-1.0,-1.0,1.0,0,0.0,-1
97720,0.0,6,True,49.9,598.8,768,521,157,0,0,2.0,119.8,0.0,169.7,324.4,-7.48,324.4,549.2,99.8,2.13,1.0,973.4,0.09,1,0.75,1
479852,0.0,0,False,24.9,74.7,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-151.89,151.89,-1.0,-1.0,-1.0,1.01,0,0.0,-1
256523,0.0,0,False,94.9,94.9,0,14,14,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-44.97,44.97,-1.0,-1.0,-1.0,1.02,0,0.0,-1
71613,0.0,0,False,74.9,74.9,0,105,35,0,0,0.0,0.0,0.0,77.9,0.0,0.0,0.0,-1130.92,1130.92,6.61,-1.0,-1.0,1.0,0,0.0,-1
388040,19.9,0,False,34.8,328.2,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-119.4,119.4,-1.0,-1.0,-1.0,1.01,0,0.0,-1
155709,69.9,1,False,69.9,838.8,28,2,2,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,69.9,-1363.05,1432.95,21.19,-1.0,68.9,0.95,0,0.05,-1
399547,0.0,0,False,69.9,209.7,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,0,0.0,-1
104787,0.0,4,False,59.9,718.8,590,248,225,0,0,0.0,0.0,0.0,59.9,0.0,0.0,259.6,-44.9,304.5,2.23,-1.0,258.6,0.54,0,0.4,1
183601,0.0,3,True,99.9,1198.8,457,160,160,0,0,0.0,0.0,0.0,99.9,309.7,-3.82,309.7,2299.5,499.5,5.32,1.0,3108.7,0.14,1,0.38,1
435820,0.0,0,False,79.9,239.7,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,0,0.0,-1
105485,0.0,0,False,59.9,59.9,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,0,0.0,-1
278324,109.8,0,False,109.8,1317.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-903.47,903.47,-1.0,-1.0,-1.0,1.0,0,0.0,-1
150295,0.0,0,True,14.9,178.8,0,88,84,4,0,0.0,0.0,0.0,14.9,69.7,2.15,0.0,-119.4,119.4,2.16,0.0,0.0,1.0,0,0.0,0
282727,0.0,0,False,69.8,209.4,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-94.23,94.23,-1.0,-1.0,-1.0,1.01,0,0.0,-1
449238,0.0,0,False,52.8,873.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,0,0.0,-1
36119,0.0,0,True,273.5,820.5,0,24,0,0,0,3.0,179.7,39.9,1416.4,264.5,-1.36,9.0,-2673.0,2682.0,1.13,0.0,9.0,1.0,0,0.0,0
418212,78.7,0,False,168.5,2022.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-565.85,565.85,-1.0,-1.0,-1.0,1.0,0,0.0,-1
222468,0.0,0,False,29.9,29.9,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-10.73,10.73,-1.0,-1.0,-1.0,1.1,0,0.0,-1
189940,0.0,24,True,59.6,715.2,530,428,428,0,0,0.0,17.9,0.0,603.9,328.4,-3.84,328.4,1334.11,41.7,1.39,6.0,1704.21,0.02,1,0.83,1
31218,0.0,0,False,179.8,539.4,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-188.79,188.79,-1.0,-1.0,-1.0,1.01,0,0.0,-1
70999,0.0,4,True,304.7,804.2,377,49,46,0,0,0.0,0.0,99.9,347.6,429.6,-3.13,429.6,-2862.1,4111.1,8.55,1.0,1678.6,0.71,1,0.08,1
333727,49.9,0,False,49.9,598.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-538.92,538.92,-1.0,-1.0,-1.0,1.0,0,0.0,-1
435167,27.9,0,False,27.9,334.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-225.99,225.99,-1.0,-1.0,-1.0,1.0,0,0.0,-1
152649,0.0,4,True,72.8,218.4,661,410,300,0,1,0.0,72.8,12.9,59.9,259.6,-4.9,259.6,557.07,41.93,1.0,1.0,858.6,0.05,1,0.67,1
58704,0.0,0,False,54.9,54.9,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-50.87,50.87,-1.0,-1.0,-1.0,1.02,0,0.0,-1
300232,0.0,0,False,172.7,358.3,374,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-361.63,361.63,-1.0,-1.0,-1.0,1.0,0,0.0,-1
289438,94.8,0,False,187.6,2251.2,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1207.5,1207.5,-1.0,-1.0,-1.0,1.0,0,0.0,-1
383677,0.0,0,False,9.9,118.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,0,0.0,-1
341491,39.9,1,False,39.9,239.4,13,38,38,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,64.9,-389.0,453.9,2.06,-1.0,63.9,0.88,0,0.08,-1
452439,0.0,0,False,59.9,359.4,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-377.37,377.37,-1.0,-1.0,-1.0,1.0,0,0.0,-1
336853,24.9,0,False,24.9,298.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-298.8,298.8,-1.0,-1.0,-1.0,1.0,0,0.0,-1
234165,0.0,0,False,79.9,958.8,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,0,0.0,-1
393644,200.5,0,False,200.5,1841.2,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1333.16,1333.16,-1.0,-1.0,-1.0,1.0,0,0.0,-1
224322,69.9,0,False,599.5,1817.7,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1670.93,1670.93,-1.0,-1.0,-1.0,1.0,0,0.0,-1
